"file.id"	"mean.entropy"	"mean.productivity"	"mean.Simpsons.D"	"mean.Yules.K"	"mean.Sichels.S"	"mean.Honores.H"	"p.range"	"p.entropy"	"p.std"	"i.abs.range"	"i.abs.mean"	"i.abs.std"	"i.mode"	"i.entropy"	"d.range"	"d.median"	"d.mode"	"d.entropy"	"d.eq.trans"	"d.half.trans"	"d.dotted.trans"	"len"	"glob.duration"	"note.dens"	"tonalness"	"tonal.clarity"	"tonal.spike"	"int.cont.grad.mean"	"int.cont.grad.std"	"int.cont.dir.change"	"step.cont.glob.var"	"step.cont.glob.dir"	"step.cont.loc.var"	"mode"	"h.contour"	"int.cont.glob.dir"	"int.contour.class"
"Berkowitz37"	0.825614879002769	0.497985645933014	0.025583529530898	211.336550298103	0.255686274509804	180.774213710302	8	0.536544327596785	2.26853180694911	1	1.53333333333333	0.507416263404925	4	0.441420201907028	0.75	1	1	0.270644122902618	0.533333333333333	0.433333333333333	0	31	11	2.81818181818182	0.775987286261322	1.40992404636452	0.19072929200041	0	0	0	2.54972408236163	-0.0725356739600111	0.766666666666667	"minor"	"convex"	"0"	"cccc"
"Berkowitz38"	0.855659113247756	0.626666666666667	0.037203302373581	337.361111111111	0.14978354978355	204.267853276583	9	0.572454048765027	2.83950181594775	2	1.52380952380952	0.601585207518238	5	0.476016743621084	0.75	1	1	0.276541333832348	0.523809523809524	0.380952380952381	0.0476190476190476	22	7	3.14285714285714	0.791688311960303	1.20602342194214	0.176331083621095	1.99794871794872	2.01731943893412	1	3.0131984799155	-0.573777639178087	0.507936507936508	"minor"	"convex"	"1"	"ddbb"
"Berkowitz39"	0.880697870090913	0.733232323232323	0.0213573148557669	178.461381491685	0.0704948646125117	202.126924496109	13	0.636727595511508	3.60756049895538	7	2.26086956521739	1.62976270733301	8	0.669704996518176	1.5	2	1	0.171263220204753	0.695652173913043	0.260869565217391	0	24	14	1.71428571428571	0.926741483493683	1.27745908527698	0.205825831396305	2	2.44973448372826	0.75	3.81870575734792	-0.391877863352664	0.866666666666667	"minor"	"convex"	"-1"	"dcbc"
"Berkowitz4"	0.750801718670847	0.264920634920635	0.0664108767049943	589.035415091963	0.452380952380952	219.250508510982	9	0.528514610960148	2.38415824271708	2	1.68421052631579	0.582392725357819	5	0.435237519854914	1.5	2	1	0.28254578833187	0.526315789473684	0.368421052631579	0	20	14	1.42857142857143	0.700534727059211	1.06299895865848	0.157404973403986	0.285714285714286	0.317363237411695	1	2.4356805378661	-0.221207659447815	0.507936507936508	"minor"	"convex"	"1"	"cccc"
"Berkowitz40"	0.874676251636752	0.667165071770335	0.0385797827903091	366.201838327877	0.0687179487179487	193.255681847992	10	0.616906478497844	2.62233992202892	5	1.75	1.03209369308428	2	0.589718605679184	1.25	2	2	0.292199081715258	0.541666666666667	0.416666666666667	0	25	10.5	2.38095238095238	0.78310922623449	1.12507730531203	0.20825848620697	2.85714285714286	3.54308041165012	1	2.62074385781945	0.164981318337751	0.646153846153846	"major"	"concave"	"0"	"bccd"
"Berkowitz41"	0.91400025605428	0.764761904761905	0.0324830724830725	299.637188208617	0.0872222222222222	139.677223888326	12	0.673080447621467	3.590109871423	4	2.11764705882353	1.0537049480984	7	0.54963957428681	0.75	2	2	0.303633284556977	0.470588235294118	0.411764705882353	0	18	7	2.57142857142857	0.911411587801161	1.37862930672384	0.195872968259863	1.71428571428571	4.22944426110145	0	3.83475646460856	-0.341917992904865	0.571428571428571	"minor"	"descending"	"-1"	"ccca"
"Berkowitz42"	0.703369895885523	0.39949494949495	0.0299801808248436	187.840080093868	0.114632034632035	234.512490704634	9	0.582510701078038	3.10235642449661	2	1.6	0.577350269189626	1	0.475870390012591	0.75	1	1	0.0853319004392551	0.88	0	0	26	7	3.71428571428571	0.79548692141919	1.03486033502065	0.18381172470682	0.285714285714286	0.558705303804647	1	3.17089316944982	0.0854966144865094	0.634920634920635	"minor"	"convex"	"-1"	"cccd"
"Berkowitz43"	0.620166054535135	0.250851331524233	0.0333957017648575	274.324011211614	0.183571428571429	320.895014230752	11	0.597920180472261	2.72486655097662	2	1.55172413793103	0.567308628931175	2	0.473935136107763	1	2	1	0.0734311470358807	0.913793103448276	0.0689655172413793	0	59	33	1.78787878787879	0.769210112290043	1.24615236149507	0.188850711012151	0.606060606060606	0.913702955107533	0.5	2.77007636946672	-0.201071556275412	1.45161290322581	"minor"	"convex"	"1"	"cccc"
"Berkowitz44"	0.772673863333495	0.361261438820956	0.0482756070079281	460.223477883033	0.176124871001032	278.933225492859	13	0.628839377584527	3.61835524991504	7	1.90697674418605	1.21133443709568	8	0.563872601949784	0.75	2	2	0.288372990031806	0.581395348837209	0.395348837209302	0	44	19	2.31578947368421	0.825135460927049	1.27265080295609	0.177493513781098	2.84210526315789	3.70624658330551	0.8125	3.58407785003168	-0.111521282684635	1.09333333333333	"major"	"convex"	"-1"	"dcdc"
"Berkowitz45"	0.775895637688056	0.444643401407278	0.026266919368005	225.597395362679	0.176390977443609	276.470377575605	19	0.603617585535584	3.43886578283312	11	2.72340425531915	2.14376880303149	9	0.635009938690934	0.75	1	1	0.256334394693195	0.765957446808511	0.234042553191489	0	48	17	2.82352941176471	0.896071587469425	1.41088634116831	0.233008185193938	3.19000657462196	4.42374319912992	0.5	4.05208653915656	-0.127053700703831	1.80281690140845	"major"	"horiz-desc"	"-1"	"cdba"
"Berkowitz46"	0.920485958124819	0.755376676986584	0.0203516143299425	186.72409184194	0.117142857142857	184.685228805981	14	0.60513033139418	3.57637752348325	8	2.8	2.28496228230992	3	0.565676312892996	1.25	2	2	0.443778785305081	0.25	0.15	0.2	21	10.5	2	0.861483809883892	1.22136797054677	0.195567580583713	2.0952380952381	4.26110916101093	0.5	3.42724842198982	0.0915388899832655	0.888888888888889	"major"	"convex"	"-1"	"cccb"
"Berkowitz47"	0.846443869866812	0.552943722943723	0.0298081381982311	261.133216831269	0.220494505494505	218.863762821182	12	0.536350715330922	3.07867842906095	12	2.95652173913043	3.29570327533463	6	0.557870541084993	1.75	2	2	0.308308283814725	0.608695652173913	0.347826086956522	0	24	14	1.71428571428571	0.856008852079295	1.19769868066313	0.182978468376558	3.42857142857143	5.02034231207949	0.8	3.47921122013104	-0.142731076965013	1.07936507936508	"major"	"convex"	"1"	"dcdc"
